14,"Ugotavljam, da je z 38 glasovi za, 1 proti in 1 vzdržan, amandma umaknjen."
2,Ugotovimo navzočnost.
1,Spoštovani!
26,"Me veseli, da smo še sklepčni pri tej točki in da bomo končno dali z dnevnega reda zakon o socialnem varstvu, ki ga tako nujno potrebujemo."
5,Zato prosim za malo pozornosti.
3,Je kdo proti?
9,Zbor naj umakne že sprejeti amandma k 24. členu.
8,"Vračamo se na 49. sejo, in sicer na"
6,"Kdor je za, naj prosim glasuje."
19,"In sicer gre za amandma k 21. in 22. členu; to sta dva amandmaja, ki sta med seboj povezana."
20,"Glejte, jaz sem za to, da potem predsedujoči da številko amandmaja na glasovanje, da ne ponavljamo še enkrat vseh utemeljitev."
40,"Pri teh dveh amandmajih gre za to, da je Zbor občin sprejel besedilo, ki izenačuje starostne kategorije moških in žensk in omogoča da pri 60 letu starosti dobita obe kategoriji, se pravi, enakopravno, imata isti status za pridobitev socialne pomoči."
27,"Potem, k 24. členu bomo umaknili naš amandma in sicer gre za to, da ni več umesten glede na to, da bodo drugi zbori umaknili druge amandmaje."
11,Zdaj glasujemo o zakonu vključno z amandmaji kakor smo jih izglasovali.
23,"Takole je, da nima vlada diskrecijske pravice in potem ni smiselno da napišemo, da je višina najmanj toliko procentov, kot je tam zapisano."
87,"K 27. členu nam druga dva zbora velevata, da sprejmemo amandma; bom kar prebral, da ne bom preveč zakompliciral: ""Skupine menijo, da je v obdobju do uveljavitve nove zakonodaje o družinskih prejemkih treba zagotoviti, da se pomoči, ki so namenjene otrokom, ne vštevajo v cenzus za pridobitev denarnega dodatka."" Skratka gre za to, da za dodelitev socialnih pomoči, materialnih pomoči ne štejemo teh otroških dodatkov, ki jih sedaj prejemamo, po novi predvideni zakonodaji o otroških prejemkih bo pa to itak tako urejeno, za to prehodno obdobje gre."
21,"Pri 115. členu moramo umakniti amandma, ki se pokriva že z drugimi sprejetimi amandmaji; gre samo za to, da ni potreben."
36,"In ta zadnji, ki ga moramo umakniti, gre za to, da ni potreben, ker je sodno varstvo že zagotovljeno v drugih določbah zakona in pač ni potrebno ponavljati s tem členom, ki smo ga mi uvedli."
15,"Ugotavljam, da je z 41 glasovi za in 1 proti predlog sprejet; amandma je umaknjen."
4,5. TOČKO DNEVNEGA REDA.
12,"Ugotavljam, da je z 42 glasovi za in 1 vzdržanim zakon sprejet."
16,"K 27. členu se predlaga, naj zbor sprejme amandma, ki ga je prej razložil gospod Kociper."
10,S tem smo eno točko dnevnega reda 47. seje sanirali.
